District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,_age_informative,true_dbh,pred_dbh,rel_err_pct,in_90,below_sapling_floor,co2_true,co2_pred
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kashid,18.7460351,74.9646816,26.0,8.280254777,10.0,4.0,5.0,4.5,4.92,3.048,1.3716000000000002,1.0,8.280254776999998,7.512355391964528,-9.273861803968382,True,False,42.66333031348004,34.04034713923552
Ahmednagar,Karjat,March 2024,2019.0,Wild,Kashid,18.7465776,74.9646111,35.0,11.14649682,11.0,8.0,7.0,7.5,4.92,3.3528000000000002,2.286,1.0,11.146496819999998,8.487747864224445,-23.852776336014355,True,False,85.02652884565536,45.18475171718128
Ahmednagar,Karjat,February 2024,2008.0,Fruit,Lemon,18.7266488,74.9844888,53.0,16.87898089,12.0,17.0,18.0,17.5,15.83,3.6576000000000004,5.3340000000000005,1.0,16.878980890000005,19.6296110648621,16.296186320654662,True,False,222.65712840144855,316.0446926273999
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7305986,75.1818264,72.0,22.92993631,14.0,15.0,16.0,15.5,11.83,4.2672,4.7244,1.0,22.929936309999995,19.738428234100134,-13.91852132841734,True,False,453.2397363334625,320.12421402133924
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5625483,75.134555,55.0,17.51592357,14.0,13.0,13.0,13.0,10.92,4.2672,3.9624,1.0,17.51592357,18.325688894380644,4.6230238510948345,True,False,242.6375578403089,269.4593686566878
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7991655,74.4678979,30.0,9.554140127,9.0,7.0,7.0,7.0,3.25,2.7432000000000003,2.1336,1.0,9.554140127,10.9515997270457,14.62674381440648,True,False,59.46177883303448,81.61712910279225
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Lemon,18.6939827,74.925324,9.0,2.866242038,3.0,3.0,3.0,3.0,3.25,0.9144000000000001,0.9144000000000001,1.0,2.8662420379999998,4.222693955856063,47.32510024877612,True,True,3.6404846830585993,8.944606866623415
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5382928,75.0076569,51.0,16.24203822,12.0,17.0,13.0,15.0,11.83,3.6576000000000004,4.572,1.0,16.242038219999998,18.037583217434086,11.054924099508055,True,False,203.64764633755368,259.733002893403
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5389912,75.0077109,36.0,11.46496815,8.0,10.0,11.0,10.5,11.83,2.4384,3.2004,1.0,11.464968150000002,13.208700449806747,15.20922061878335,True,False,90.76917493401163,126.06333191576718
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.56173,75.1342821,60.0,19.10828025,14.0,16.0,16.0,16.0,10.92,4.2672,4.8768,1.0,19.10828025,19.47851869814644,1.9375812124507716,True,False,296.91181989303664,310.42959587846195
Pune,Shirur,August 2023,2012.0,Fruit,Lemon,18.7387961,74.1048838,26.0,8.280254777,8.0,7.0,7.0,7.0,11.33,2.4384,2.1336,1.0,8.280254776999998,13.50056938478779,63.045337956124506,False,False,42.66333031348004,132.62036153558702
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5622078,75.1343554,79.0,25.15923567,14.0,16.0,15.0,15.5,10.92,4.2672,4.7244,1.0,25.15923567,19.612083500077908,-22.0481744464779,True,False,562.0972210143145,315.3903723463573
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5386424,75.0076923,52.0,16.56050955,11.0,16.0,14.0,15.0,11.83,3.3528000000000002,4.572,1.0,16.56050955,17.392243790499442,5.0223952227330075,True,False,213.03175407341286,238.6813003297386
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Lemon,18.6936899,74.9251043,10.0,3.184713376,3.0,2.0,2.0,2.0,3.25,0.9144000000000001,0.6096,1.0,3.184713376,3.145826641240127,-1.2210434713818699,True,True,4.648540150229806,4.5179151834158695
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5628029,75.1344974,37.0,11.78343949,8.0,7.0,7.0,7.0,10.92,2.4384,2.1336,1.0,11.783439489999997,10.686221926911122,-9.311522022241707,True,False,96.72630239989367,77.10197250132126
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5626642,75.1345114,64.0,20.38216561,18.0,18.0,17.0,17.5,10.92,5.486400000000001,5.3340000000000005,1.0,20.382165610000005,22.20119884232419,8.924631793943037,True,False,344.8689749626657,420.52002294823075
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7991622,74.4680218,30.0,9.554140127,8.0,7.0,7.0,7.0,3.25,2.4384,2.1336,1.0,9.554140127,10.52823883450052,10.195566472253397,True,False,59.46177883303448,74.48325709729463
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5388655,75.0075762,25.0,7.961783439,7.0,8.0,7.0,7.5,11.83,2.1336,2.286,1.0,7.961783439,10.560546994924419,32.640470264421346,True,False,38.95268567407704,75.01460888196887
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Lemon,18.6937971,74.9251388,8.0,2.547770701,2.0,2.0,2.0,2.0,3.25,0.6096,0.6096,1.0,2.547770701,2.726279766476758,7.006480818964321,True,True,2.7700356364305065,3.2412814606282296
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7305367,75.1817917,80.0,25.47770701,12.0,20.0,21.0,20.5,11.83,3.6576000000000004,6.2484,1.0,25.477707010000003,20.76969908470633,-18.478931104144422,True,False,578.7424737522066,360.2727745396329
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5707554,75.2845604,62.0,19.74522293,12.0,15.0,16.0,15.5,7.92,3.6576000000000004,4.7244,1.0,19.74522293,18.665674146897395,-5.467392224082657,True,False,320.3799328050431,281.19960564308815
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7270767,74.9848313,61.0,19.42675159,10.0,13.0,14.0,13.5,8.92,3.048,4.1148,1.0,19.42675159,16.52666744770802,-14.928301980166397,True,False,308.5189207251547,212.02312855970087
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5704367,75.284295,81.0,25.79617834,16.0,15.0,14.0,14.5,7.92,4.8768,4.4196,1.0,25.796178340000004,19.666123231746923,-23.763423509705355,True,False,595.6646534475548,317.41020403921
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5705325,75.2840088,37.0,11.78343949,9.2,13.0,11.0,12.0,7.92,2.80416,3.6576000000000004,1.0,11.783439489999997,14.908974568615156,26.524811208710666,True,False,96.72630239989367,166.95222270819227
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7300936,75.1817602,60.0,19.10828025,15.0,16.0,14.0,15.0,11.83,4.572,4.572,1.0,19.10828025,19.442692331826397,1.7500898953289985,True,False,296.91181989303664,309.10656334468223
Ahmednagar,Karjat,February 2024,2008.0,Fruit,Lemon,18.7268478,74.9844959,69.0,21.97452229,12.6,21.0,20.9,20.95,15.83,3.84048,6.38556,1.0,21.974522290000003,21.459937651289255,-2.3417329938722755,True,False,410.62603039769505,388.6613791637105
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5384357,75.0077001,47.0,14.96815287,12.0,13.0,12.0,12.5,11.83,3.6576000000000004,3.81,1.0,14.968152869999999,16.66633227079144,11.345283653502936,True,False,168.49368052321412,216.20326753013788
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5382454,75.0076681,48.0,15.2866242,11.0,11.0,12.0,11.5,11.83,3.3528000000000002,3.5052000000000003,1.0,15.2866242,15.47212827387002,1.2135058168697528,True,False,176.9278731067218,181.94892871070658
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5710139,75.2844305,58.0,18.47133758,14.0,15.0,13.0,14.0,7.92,4.2672,4.2672,1.0,18.47133758,18.675937794535248,1.1076632303920433,True,False,274.4539789351868,281.55846009435874
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7270918,74.9847472,50.0,15.92356688,11.0,16.0,15.0,15.5,8.92,3.3528000000000002,4.7244,1.0,15.923566880000001,17.89398620841342,12.374233381644318,True,False,194.50331001152674,254.96104932311243
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5706145,75.2841932,74.0,23.56687898,10.0,14.0,13.0,13.5,7.92,3.048,4.1148,1.0,23.56687898,16.235220261572152,-31.11001131991151,True,False,482.98559267233,203.449374574586
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5619,75.1344383,68.0,21.65605096,18.0,17.0,18.0,17.5,10.92,5.486400000000001,5.3340000000000005,1.0,21.656050960000005,23.012505346420337,6.263627606555702,True,False,396.9513323866552,457.035172147464
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5709197,75.2845557,55.0,17.51592357,12.0,15.0,13.0,14.0,7.92,3.6576000000000004,4.2672,1.0,17.51592357,17.494200511648643,-0.12401891492929717,True,False,242.6375578403089,241.94000299618537
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5623717,75.134485,79.0,25.15923567,18.0,20.0,21.0,20.5,10.92,5.486400000000001,6.2484,1.0,25.15923567,24.33159361187469,-3.2896152688461613,True,False,562.0972210143145,520.1265891032244
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.538345,75.0076733,48.0,15.2866242,15.0,12.0,15.0,13.5,11.83,4.572,4.1148,1.0,15.2866242,19.065315470115536,24.71893873151886,True,False,176.9278731067218,295.3652781648345
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.561915,75.1343133,53.0,16.87898089,14.0,12.0,12.0,12.0,10.92,4.2672,3.6576000000000004,1.0,16.878980890000005,17.552633255216275,3.9910725037634074,True,False,222.65712840144855,243.8189499723783
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7307797,75.1815568,55.0,17.51592357,11.0,14.0,15.8,14.9,11.83,3.3528000000000002,4.54152,1.0,17.51592357,17.510092520819953,-0.03328998985834843,True,False,242.6375578403089,242.4502032896154
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Lemon,18.6936477,74.9252658,8.0,2.547770701,2.0,1.0,1.0,1.0,3.25,0.6096,0.3048,1.0,2.547770701,1.5369598484110876,-39.674325958461225,False,True,2.7700356364305065,0.8575321695360665
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7269318,74.9846869,69.0,21.97452229,8.0,17.0,15.0,16.0,8.92,2.4384,4.8768,1.0,21.974522290000003,15.993831004205756,-27.216479188336642,True,False,410.62603039769505,196.50028128007344
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5625617,75.1345967,50.0,15.92356688,16.0,15.0,16.0,15.5,10.92,4.8768,4.7244,1.0,15.923566880000001,20.371269151004032,27.931570260117695,True,False,194.50331001152674,344.44138852779105
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7302996,75.1818096,60.0,19.10828025,12.0,19.0,16.0,17.5,11.83,3.6576000000000004,5.3340000000000005,1.0,19.10828025,19.21036301245871,0.5342331236674772,True,False,296.91181989303664,300.60478968128695
Ahmednagar,Karjat,February 2024,2008.0,Fruit,Lemon,18.7266816,74.9845848,41.0,13.05732484,10.0,11.0,13.0,12.0,15.83,3.048,3.6576000000000004,1.0,13.057324839999998,15.5538884245966,19.120023551444422,True,False,122.73689543937712,184.1873509145187
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7304062,75.1819912,75.0,23.88535032,12.0,19.0,21.0,20.0,11.83,3.6576000000000004,6.096,1.0,23.885350319999997,20.679733750788984,-13.420848035571177,True,False,498.2630905376879,356.66265450148137
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7304475,75.1815305,68.0,21.65605096,13.0,16.0,15.0,15.5,11.83,3.9624,4.7244,1.0,21.656050960000005,19.239637269579777,-11.158145568106972,True,False,396.9513323866552,301.6686162675757
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7994149,74.4679069,40.0,12.7388535,10.0,8.0,8.0,8.0,3.25,3.048,2.4384,1.0,12.738853499999998,12.394175504441648,-2.705722265809474,True,False,115.90329054560708,108.75727020042171
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5385036,75.0077109,46.0,14.64968153,11.0,16.0,15.0,15.5,11.83,3.3528000000000002,4.7244,1.0,14.649681529999997,18.224939061480043,24.405018799613778,True,False,160.29307337458766,266.0349447548584
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7270371,74.9846281,66.0,21.01910828,11.0,17.0,18.0,17.5,8.92,3.3528000000000002,5.3340000000000005,1.0,21.019108280000005,19.13392674056647,-8.968893990747047,True,False,370.38937223830766,297.8371707053885
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7307015,75.1819799,55.0,17.51592357,11.0,17.0,18.0,17.5,11.83,3.3528000000000002,5.3340000000000005,1.0,17.51592357,18.944258711508486,8.154495170068179,True,False,242.6375578403089,291.0324658466385
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5617517,75.1342983,59.0,18.78980892,13.0,14.0,16.0,15.0,10.92,3.9624,4.572,1.0,18.789808919999995,18.664946423559133,-0.6645224385861506,True,False,285.55729113331404,281.17417167394046
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7307183,75.18164,45.0,14.33121019,9.1,15.1,14.8,14.95,11.83,2.77368,4.55676,1.0,14.331210190000002,16.172374169292876,12.8472331009254,True,False,152.32444983101988,201.62693170072325
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.562453,75.1343276,59.0,18.78980892,12.0,14.0,13.0,13.5,10.92,3.6576000000000004,4.1148,1.0,18.789808919999995,17.376345090970744,-7.522502410999778,True,False,285.55729113331404,238.17541708672726
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5623746,75.1345732,57.0,18.15286624,19.0,17.0,18.0,17.5,10.92,5.7912,5.3340000000000005,1.0,18.152866240000005,23.069041552478197,27.082088566517143,True,False,263.6005131541393,459.64435294022877
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5387007,75.007643,36.0,11.46496815,11.0,12.0,13.0,12.5,11.83,3.3528000000000002,3.81,1.0,11.464968150000002,16.45728778576898,43.544121278426545,True,False,90.76917493401163,209.96385671429252
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7308236,75.1818679,50.0,15.92356688,10.0,12.0,13.0,12.5,11.83,3.048,3.81,1.0,15.923566880000001,15.856477397645246,-0.4213219491608939,True,False,194.50331001152674,192.60738884570728
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5627084,75.1346561,59.0,18.78980892,15.0,14.0,12.0,13.0,10.92,4.572,3.9624,1.0,18.789808919999995,18.597955570789484,-1.021050027849412,True,False,285.55729113331404,278.8384420142954
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7763222,74.4488266,43.0,13.69426752,10.0,9.0,9.0,9.0,4.25,3.048,2.7432000000000003,1.0,13.694267520000002,13.03740776750114,-4.796603772633631,True,False,137.0766251757135,122.30298805034323
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.538233,75.0077514,51.0,16.24203822,13.0,12.0,13.0,12.5,11.83,3.9624,3.81,1.0,16.242038219999998,17.143135672402945,5.547933333227603,True,False,203.64764633755368,230.824964880854
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5626015,75.1345208,58.0,18.47133758,14.0,13.0,14.0,13.5,10.92,4.2672,4.1148,1.0,18.47133758,18.120609029697853,-1.8987718067688908,True,False,274.4539789351868,262.5150719850067
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.570945,75.2844117,42.0,13.37579618,12.0,14.0,15.0,14.5,7.92,3.6576000000000004,4.4196,1.0,13.375796179999998,18.053570288939195,34.971930238691755,True,False,129.79409665640597,260.26739457679133
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5704236,75.2845172,52.0,16.56050955,8.0,8.0,9.0,8.5,7.92,2.4384,2.5908,1.0,16.56050955,11.548831113724093,-30.26282748815483,True,False,213.03175407341286,92.31698246736295
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5625607,75.1342324,60.0,19.10828025,12.0,14.0,16.0,15.0,10.92,3.6576000000000004,4.572,1.0,19.10828025,18.007409660417963,-5.761222753586299,True,False,296.91181989303664,258.7261092059688
Ahmednagar,Karjat,March 2024,2015.0,Fruit,Lemon,18.7267421,74.9847901,37.0,11.78343949,10.0,10.0,12.0,11.0,8.92,3.048,3.3528000000000002,1.0,11.783439489999997,14.61766046160792,24.052577976177343,True,False,96.72630239989367,159.4813957986318
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5623015,75.1345313,68.0,21.65605096,16.0,17.0,18.0,17.5,10.92,4.8768,5.3340000000000005,1.0,21.656050960000005,21.79795823631118,0.6552777169451967,True,False,396.9513323866552,403.0120793926122
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5707978,75.2843037,50.0,15.92356688,9.5,13.5,12.0,12.75,7.92,2.8956,3.8862,1.0,15.923566880000001,15.496923131773514,-2.6793227386908636,True,False,194.50331001152674,182.62611512341743
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7762604,74.4493728,43.0,13.69426752,8.0,7.0,7.0,7.0,4.25,2.4384,2.1336,1.0,13.694267520000002,10.65815861251795,-22.17065573640884,True,False,137.0766251757135,76.63303488901364
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.562515,75.134315,48.0,15.2866242,13.0,14.0,13.0,13.5,10.92,3.9624,4.1148,1.0,15.2866242,18.184359148082233,18.95601612344361,True,False,176.9278731067218,264.6626950032686
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5707141,75.2841318,64.0,20.38216561,9.5,14.0,14.0,14.0,7.92,2.8956,4.2672,1.0,20.382165610000005,15.971709940374971,-21.63879812389098,True,False,344.8689749626657,195.87032834901768
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7761857,74.4486095,50.0,15.92356688,9.0,8.0,9.0,8.5,4.25,2.7432000000000003,2.5908,1.0,15.923566880000001,12.184258710090027,-23.48285530553173,True,False,194.50331001152674,104.53153054814645
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5705754,75.2842382,58.0,18.47133758,13.0,17.0,16.0,16.5,7.92,3.9624,5.0292,1.0,18.47133758,19.361632222258983,4.81987099419891,True,False,274.4539789351868,306.1249532529687
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7305754,75.1817968,70.0,22.29299363,11.0,20.0,21.0,20.5,11.83,3.3528000000000002,6.2484,1.0,22.292993629999998,20.131291622609286,-9.696777576259112,True,False,424.5648532585443,335.1008850480335
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7762097,74.4492677,41.0,13.05732484,10.0,9.0,9.0,9.0,4.25,3.048,2.7432000000000003,1.0,13.057324839999998,13.352014278393465,2.256889845389397,True,False,122.73689543937712,129.25933528551562
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.53896,75.007665,34.0,10.82802548,10.0,11.0,12.0,11.5,11.83,3.048,3.5052000000000003,1.0,10.82802548,15.156928529077542,39.97869285654415,True,False,79.49643881100387,173.4648001996915
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5622142,75.1342415,63.0,20.06369427,12.0,13.0,12.0,12.5,10.92,3.6576000000000004,3.81,1.0,20.06369427,16.781861316024333,-16.357072181282128,True,False,332.49618080913757,219.69616012396332
Ahmednagar,Karjat,February 2024,2008.0,Fruit,Lemon,18.7266695,74.9844854,55.0,17.51592357,11.0,18.0,18.0,18.0,15.83,3.3528000000000002,5.486400000000001,1.0,17.51592357,19.06069576607091,8.819244899633395,True,False,242.6375578403089,295.1992628607361
Ahmednagar,Karjat,February 2024,2012.0,Fruit,Lemon,18.5385836,75.0076542,60.0,19.10828025,10.0,10.0,13.0,11.5,11.83,3.048,3.5052000000000003,1.0,19.10828025,14.983318612006643,-21.587299244228724,True,False,296.91181989303664,168.8900109436537
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.562325,75.1343133,58.0,18.47133758,13.0,14.0,15.0,14.5,10.92,3.9624,4.4196,1.0,18.47133758,18.161219723556055,-1.6789139124376562,True,False,274.4539789351868,263.88201972659596
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5621471,75.1344576,72.0,22.92993631,19.0,17.0,16.0,16.5,10.92,5.7912,5.0292,1.0,22.929936309999995,22.43337024344499,-2.1655797898507325,True,False,453.2397363334625,430.79302765652295
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5620783,75.1344333,69.0,21.97452229,17.0,18.0,17.0,17.5,10.92,5.1816,5.3340000000000005,1.0,21.974522290000003,22.024470569174945,0.2273008646821486,True,False,410.62603039769505,412.7946667888819
Ahmednagar,Karjat,July 2023,2020.0,Fruit,Lemon,18.6941132,74.9253473,5.0,1.592356688,2.0,1.0,1.0,1.0,3.25,0.6096,0.3048,1.0,1.592356688,1.5400895819685292,-3.282374258566293,True,True,0.9309513722787586,0.8615888113496075
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5629993,75.1344406,60.0,19.10828025,12.0,15.0,16.0,15.5,10.92,3.6576000000000004,4.7244,1.0,19.10828025,18.65117631730954,-2.3921772483447756,True,False,296.91181989303664,280.69315242827577
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7992667,74.4680204,45.0,14.33121019,9.0,8.0,8.0,8.0,3.25,2.7432000000000003,2.4384,1.0,14.331210190000002,11.628968092347172,-18.85564486060217,True,False,152.32444983101988,93.80995008924711
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5625541,75.1345542,53.0,16.87898089,15.0,17.0,16.0,16.5,10.92,4.572,5.0292,1.0,16.878980890000005,20.364161974911454,20.648053976862155,True,False,222.65712840144855,344.16265943844917
Ahmednagar,Karjat,February 2024,2008.0,Fruit,Lemon,18.7269449,74.9845942,71.0,22.61146497,11.0,17.0,18.0,17.5,15.83,3.3528000000000002,5.3340000000000005,1.0,22.611464969999997,19.080280377721603,-15.616788195561101,True,False,438.7690195101529,295.90342701555073
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5618326,75.1342944,62.0,19.74522293,11.0,15.0,14.0,14.5,10.92,3.3528000000000002,4.4196,1.0,19.74522293,17.434218292134748,-11.704120262699169,True,False,320.3799328050431,240.01982908634704
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7993655,74.4677181,35.0,11.14649682,9.0,9.0,9.0,9.0,3.25,2.7432000000000003,2.7432000000000003,1.0,11.146496819999998,12.517151807974749,12.296733315488007,True,False,85.02652884565536,111.27719630799498
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7992998,74.4680516,35.0,11.14649682,10.0,7.0,7.0,7.0,3.25,3.048,2.1336,1.0,11.146496819999998,11.500086633707616,3.172205755921242,True,False,85.02652884565536,91.41552332128357
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7992967,74.4678596,25.0,7.961783439,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,1.0,7.961783439,8.508222896284714,6.8632795839187795,True,False,38.95268567407704,45.43803299155226
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.57098,75.28435,56.0,17.8343949,10.0,14.0,14.2,14.1,7.92,3.048,4.29768,1.0,17.834394899999996,16.33366871482755,-8.41478611182063,True,False,252.99550712018188,206.32300440141333
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5617552,75.1345381,55.0,17.51592357,14.0,11.0,13.0,12.0,10.92,4.2672,3.6576000000000004,1.0,17.51592357,17.26960048152465,-1.4062809048632425,True,False,242.6375578403089,234.79469713952986
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5704651,75.2844582,47.0,14.96815287,8.5,8.0,10.0,9.0,7.92,2.5908,2.7432000000000003,1.0,14.968152869999999,12.529219827008468,-16.29414841078872,True,False,168.49368052321412,111.52625454917498
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5621133,75.1344433,66.0,21.01910828,19.0,18.0,18.0,18.0,10.92,5.7912,5.486400000000001,1.0,21.019108280000005,23.434134700438026,11.489671151920156,True,False,370.38937223830766,476.69749389035877
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5620643,75.1343641,64.0,20.38216561,16.0,17.0,15.0,16.0,10.92,4.8768,4.8768,1.0,20.382165610000005,20.755997583707618,1.8341131205616434,True,False,344.8689749626657,359.72162651592
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5711552,75.284108,11.5,3.662420382,11.5,14.0,14.0,14.0,7.92,3.5052000000000003,4.2672,1.0,3.6624203819999996,17.371790794409897,374.3254182340311,False,True,6.428883796991806,238.03061571941237
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Lemon,18.7759429,74.448828,36.0,11.46496815,8.0,6.0,6.0,6.0,4.25,2.4384,1.8288000000000002,1.0,11.464968150000002,9.512161192352691,-17.03281624595975,True,False,90.76917493401163,58.85740585514842
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Lemon,18.5709566,75.2844223,67.0,21.33757962,10.0,15.0,16.0,15.5,7.92,3.048,4.7244,1.0,21.33757962,17.148728743146567,-19.631330973111716,True,False,383.5395273268126,230.99971775329982
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7307041,75.1816257,65.8,20.95541401,12.2,15.0,17.0,16.0,11.83,3.71856,4.8768,1.0,20.955414009999995,18.825814506980787,-10.162526505097706,True,False,367.79062882591137,286.8283854953892
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5619837,75.1343165,49.0,15.60509554,12.0,13.0,14.0,13.5,10.92,3.6576000000000004,4.1148,1.0,15.605095539999997,17.479378458573816,12.010710948674006,True,False,185.59723073544842,241.4647038520341
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5626622,75.1345102,55.0,17.51592357,15.0,14.0,16.0,15.0,10.92,4.572,4.572,1.0,17.51592357,19.90961901089959,13.665824878337192,True,False,242.6375578403089,326.602430731278
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Lemon,18.7993259,74.4679744,35.0,11.14649682,8.0,7.0,7.0,7.0,3.25,2.4384,2.1336,1.0,11.146496819999998,10.464236908480192,-6.120846060760871,True,False,85.02652884565536,73.43699830804607
Ahmednagar,Karjat,March 2024,2013.0,Fruit,Lemon,18.5622986,75.1342194,58.0,18.47133758,11.0,14.0,14.0,14.0,10.92,3.3528000000000002,4.2672,1.0,18.47133758,17.287896804683903,-6.406903507613208,True,False,274.4539789351868,235.3722096603797
Ahmednagar,Jamkhed,February 2024,2012.0,Fruit,Lemon,18.7303066,75.1815839,60.0,19.10828025,12.0,15.0,14.0,14.5,11.83,3.6576000000000004,4.4196,1.0,19.10828025,17.777794365886358,-6.9628761286021135,True,False,296.91181989303664,251.13662172501398
